





























"Index,""SMU-1 Time (s)"",""SMU-1 Voltage (V)"",""SMU-1 Current (A)"""
"9872,""815.7308869"",""1.49995088577271"",""0.0039604720659554"""
"9873,""815.813533"",""1.49995028972626"",""0.00396075192838907"""
"9874,""815.89618012"",""1.49995076656342"",""0.00396065460518003"""
"9875,""815.9788251"",""1.49995136260986"",""0.00396062759682536"""
"9876,""816.06145868"",""1.49995160102844"",""0.00396069930866361"""
"9877,""816.14408912"",""1.49995052814484"",""0.0039605749770999"""
"9878,""816.22673418"",""1.49995136260986"",""0.00396062573418021"""
"9879,""816.30937866"",""1.49995076656342"",""0.00396075751632452"""
"9880,""816.3920181"",""1.49995028972626"",""0.00396071746945381"""
"9881,""816.47466578"",""1.49995088577271"",""0.00396075751632452"""
"9882,""816.55731134"",""1.49995136260986"",""0.00396076822653413"""
"9883,""816.63997012"",""1.49995112419128"",""0.00396088743582368"""
"9884,""816.72261456"",""1.49994933605194"",""0.00396106764674187"""
"9885,""816.80524676"",""1.49995028972626"",""0.00396114215254784"""
"9886,""816.88789214"",""1.49995088577271"",""0.00396077055484056"""
"9887,""816.97053746"",""1.49995052814484"",""0.00396105647087097"""
"9888,""817.05316982"",""1.49995076656342"",""0.0039607142098248"""
"9889,""817.13580452"",""1.49995172023773"",""0.00396084366366267"""
"9890,""817.21845274"",""1.49995195865631"",""0.00396089302375913"""
"9891,""817.30110066"",""1.49995028972626"",""0.00396095402538776"""
"9892,""817.38374476"",""1.49995088577271"",""0.00396062899380922"""
"9893,""817.4663926"",""1.49995005130768"",""0.00396090047433972"""
"9894,""817.54904506"",""1.49995076656342"",""0.00396106718108058"""
"9895,""817.6316795"",""1.49995112419128"",""0.00396084319800138"""
"9896,""817.71432646"",""1.49995136260986"",""0.00396105274558067"""
"9897,""817.79696518"",""1.49995124340057"",""0.0039608608931303"""
"9898,""817.87961114"",""1.49995040893555"",""0.00396075984463096"""
"9899,""817.96225676"",""1.49995124340057"",""0.00396105693653226"""
"9900,""818.04489348"",""1.49995112419128"",""0.00396097451448441"""
"9901,""818.12752948"",""1.49995052814484"",""0.00396083295345306"""
"9902,""818.21017254"",""1.49995005130768"",""0.0039607840590179"""
"9903,""818.29281232"",""1.49995243549347"",""0.00396079244092107"""
"9904,""818.37546104"",""1.49995124340057"",""0.00396089721471071"""
"9905,""818.45811704"",""1.49995028972626"",""0.00396089162677526"""
"9906,""818.54075916"",""1.49995160102844"",""0.00396077800542116"""
"9907,""818.62340376"",""1.49995040893555"",""0.00396064249798656"""
"9908,""818.70605974"",""1.49995172023773"",""0.00396060943603516"""
"9909,""818.78870906"",""1.49995136260986"",""0.00396074075251818"""
"9910,""818.87135676"",""1.49995136260986"",""0.00396061595529318"""
"9911,""818.95400222"",""1.49995231628418"",""0.00396076776087284"""
"9912,""819.03664114"",""1.49995088577271"",""0.0039610993117094"""
"9913,""819.11927698"",""1.49995124340057"",""0.00396098522469401"""
"9914,""819.20190934"",""1.49995136260986"",""0.0039613014087081"""
"9915,""819.28454604"",""1.49995136260986"",""0.00396125530824065"""
"9916,""819.36718564"",""1.49995124340057"",""0.00396173680201173"""
"9917,""819.44982886"",""1.49995112419128"",""0.00396151375025511"""
"9918,""819.53246708"",""1.49995124340057"",""0.00396154494956136"""
"9919,""819.61510748"",""1.49995124340057"",""0.00396201480180025"""
"9920,""819.697742"",""1.49995172023773"",""0.00396170234307647"""
"9921,""819.78037648"",""1.49995136260986"",""0.0039615617133677"""
"9922,""819.86301308"",""1.49995160102844"",""0.00396155379712582"""
"9923,""819.9456525"",""1.49994993209839"",""0.00396153470501304"""
"9924,""820.02829802"",""1.49995112419128"",""0.00396162923425436"""
"9925,""820.11094522"",""1.49995136260986"",""0.00396148255094886"""
"9926,""820.1936045"",""1.49995172023773"",""0.0039616203866899"""
"9927,""820.27624854"",""1.49994969367981"",""0.00396150397136807"""
"9928,""820.35889412"",""1.49995112419128"",""0.00396134797483683"""
"9929,""820.44152934"",""1.49995076656342"",""0.00396098382771015"""
"9930,""820.52417532"",""1.49995088577271"",""0.00396097032353282"""
"9931,""820.60682054"",""1.49995040893555"",""0.00396061781793833"""
"9932,""820.68946318"",""1.49995088577271"",""0.00396107090637088"""
"9933,""820.77210388"",""1.49994993209839"",""0.00396100385114551"""
"9934,""820.85473946"",""1.49995028972626"",""0.00396082457154989"""
"9935,""820.93738668"",""1.49995136260986"",""0.00396117754280567"""
"9936,""821.02001966"",""1.49995172023773"",""0.00396085437387228"""
"9937,""821.10265886"",""1.49995112419128"",""0.0039609638042748"""
"9938,""821.18529712"",""1.49995052814484"",""0.00396052375435829"""
"9939,""821.26794268"",""1.49995040893555"",""0.00396063597872853"""
"9940,""821.350593"",""1.49994957447052"",""0.00396074680611491"""
"9941,""821.43324334"",""1.49995088577271"",""0.00396080082282424"""
"9942,""821.51588326"",""1.49995124340057"",""0.00396095355972648"""
"9943,""821.59852306"",""1.49995076656342"",""0.00396081199869514"""
"9944,""821.68117508"",""1.49995243549347"",""0.00396064156666398"""
"9945,""821.7638268"",""1.49995076656342"",""0.00396059174090624"""
"9946,""821.84646898"",""1.49995076656342"",""0.00396064249798656"""
"9947,""821.92910814"",""1.49995136260986"",""0.00396081106737256"""
"9948,""822.01175004"",""1.49995136260986"",""0.00396078312769532"""
"9949,""822.09438622"",""1.49995231628418"",""0.00396111840382218"""
"9950,""822.1770339"",""1.4999520778656"",""0.00396095076575875"""
"9951,""822.25966644"",""1.4999520778656"",""0.00396113796159625"""
"9952,""822.3423211"",""1.49995243549347"",""0.00396117754280567"""
"9953,""822.42495446"",""1.49995231628418"",""0.00396114494651556"""
"9954,""822.50759904"",""1.49995112419128"",""0.00396106857806444"""
"9955,""822.59025608"",""1.49995172023773"",""0.00396132562309504"""
"9956,""822.6728988"",""1.49995172023773"",""0.00396149884909391"""
"9957,""822.75553162"",""1.49995243549347"",""0.00396128371357918"""
"9958,""822.83819044"",""1.49995195865631"",""0.00396103085950017"""
"9959,""822.92083656"",""1.4999520778656"",""0.00396106345579028"""
"9960,""823.00347434"",""1.49995088577271"",""0.00396139686927199"""
"9961,""823.0861086"",""1.49995172023773"",""0.00396113656461239"""
"9962,""823.16875402"",""1.49995124340057"",""0.00396120268851519"""
"9963,""823.2513845"",""1.49995243549347"",""0.0039611579850316"""
"9964,""823.33402536"",""1.4999520778656"",""0.00396150816231966"""
"9965,""823.41665954"",""1.4999520778656"",""0.00396156078204513"""
"9966,""823.49930244"",""1.49995160102844"",""0.00396155333146453"""
"9967,""823.5819344"",""1.49995160102844"",""0.00396172283217311"""
"9968,""823.6645725"",""1.4999520778656"",""0.00396167673170567"""
"9969,""823.74722678"",""1.49995172023773"",""0.00396149745211005"""
"9970,""823.8298749"",""1.49995231628418"",""0.00396161200478673"""
"9971,""823.91251106"",""1.49995136260986"",""0.00396154820919037"""
"9972,""823.99515662"",""1.49995172023773"",""0.00396162690594792"""
"9973,""824.07778748"",""1.49995195865631"",""0.00396157428622246"""
"9974,""824.16043312"",""1.49995160102844"",""0.00396164460107684"""
"9975,""824.24306666"",""1.49995160102844"",""0.00396156962960958"""
"9976,""824.32569802"",""1.49995088577271"",""0.00396158685907722"""
"9977,""824.40834394"",""1.49995076656342"",""0.00396154867485166"""
"9978,""824.49097588"",""1.49995088577271"",""0.00396144017577171"""
"9979,""824.57361062"",""1.49995088577271"",""0.00396170280873775"""
"9980,""824.65626364"",""1.49995124340057"",""0.00396192725747824"""
"9981,""824.73891038"",""1.49995088577271"",""0.00396191049367189"""
"9982,""824.8215486"",""1.49995088577271"",""0.00396182015538216"""
"9983,""824.90419932"",""1.49994969367981"",""0.00396204832941294"""
"9984,""824.9868355"",""1.49995112419128"",""0.0039621265605092"""
"9985,""825.06947644"",""1.49995076656342"",""0.00396195380017161"""
"9986,""825.1521221"",""1.49995052814484"",""0.00396164413541555"""
"9987,""825.23475402"",""1.49995124340057"",""0.00396173307672143"""
"9988,""825.31739306"",""1.49995124340057"",""0.00396157708019018"""
"9989,""825.40002732"",""1.49995136260986"",""0.00396156730130315"""
"9990,""825.48267602"",""1.49995124340057"",""0.00396151468157768"""
"9991,""825.56533146"",""1.49995195865631"",""0.00396147510036826"""
"9992,""825.64797106"",""1.49995172023773"",""0.00396166881546378"""
"9993,""825.7306166"",""1.49995172023773"",""0.00396148720756173"""
"9994,""825.8132715"",""1.4999520778656"",""0.00396162318065763"""
"9995,""825.8959137"",""1.49995112419128"",""0.00396157335489988"""
"9996,""825.97855132"",""1.49995195865631"",""0.00396152772009373"""
"9997,""826.06119226"",""1.49995172023773"",""0.00396151328459382"""
"9998,""826.14382578"",""1.49995112419128"",""0.00396171864122152"""
"9999,""826.22646942"",""1.49995195865631"",""0.0039614955894649"""
"10000,""826.30911896"",""1.49995243549347"",""0.00396146439015865"""
"10001,""826.39176258"",""1.4999520778656"",""0.0039616422727704"""
"10002,""826.47441608"",""1.49995195865631"",""0.00396163761615753"""
"10003,""826.55705894"",""1.49995160102844"",""0.0039615212008357"""
"10004,""826.63969836"",""1.49995124340057"",""0.00396153097972274"""
"10005,""826.72234818"",""1.49995040893555"",""0.00396165484562516"""
"10006,""826.80499318"",""1.49995195865631"",""0.00396191794425249"""
"10007,""826.88764136"",""1.49995195865631"",""0.00396205112338066"""
"10008,""826.9702874"",""1.49995136260986"",""0.00396205391734838"""
"10009,""827.05292054"",""1.49995160102844"",""0.00396170420572162"""
"10010,""827.1355552"",""1.49995160102844"",""0.00396171258762479"""
"10011,""827.21819072"",""1.49995136260986"",""0.00396170374006033"""
"10012,""827.30083262"",""1.49995160102844"",""0.003961649723351"""
"10013,""827.38348864"",""1.4999520778656"",""0.0039619323797524"""
"10014,""827.46612082"",""1.4999520778656"",""0.00396186765283346"""
"10015,""827.54875162"",""1.4999532699585"",""0.00396187882870436"""
"10016,""827.63139764"",""1.49995028972626"",""0.003961815033108"""
"10017,""827.71402998"",""1.49995088577271"",""0.00396173074841499"""
"10018,""827.79666482"",""1.49995160102844"",""0.00396212236955762"""
"10019,""827.87931342"",""1.49995195865631"",""0.00396219221875072"""
"10020,""827.96195412"",""1.49995088577271"",""0.00396208791062236"""
"10021,""828.04459996"",""1.4999520778656"",""0.00396219594404101"""
"10022,""828.12725278"",""1.49995124340057"",""0.00396232958883047"""
"10023,""828.20989658"",""1.49995136260986"",""0.00396222807466984"""
"10024,""828.29253558"",""1.49995112419128"",""0.00396210700273514"""
"10025,""828.37517862"",""1.49995124340057"",""0.00396194029599428"""
"10026,""828.45781856"",""1.49995088577271"",""0.0039618075825274"""
"10027,""828.54045898"",""1.49995028972626"",""0.00396186299622059"""
"10028,""828.62309396"",""1.49995028972626"",""0.00396198639646173"""
"10029,""828.70574062"",""1.49995124340057"",""0.00396233564242721"""
"10030,""828.78838908"",""1.49995172023773"",""0.00396224670112133"""
"10031,""828.8710229"",""1.49995160102844"",""0.00396215310320258"""
"10032,""828.95365538"",""1.49995195865631"",""0.00396199990063906"""
"10033,""829.03629366"",""1.49995231628418"",""0.00396225834265351"""
"10034,""829.11893818"",""1.49995136260986"",""0.00396219594404101"""
"10035,""829.20157688"",""1.49995076656342"",""0.00396239943802357"""
"10036,""829.28421642"",""1.49995052814484"",""0.00396252376958728"""
"10037,""829.36686524"",""1.49995112419128"",""0.00396218523383141"""
"10038,""829.44950694"",""1.49995195865631"",""0.00396241899579763"""
"10039,""829.53214948"",""1.49995160102844"",""0.00396237289533019"""
"10040,""829.61478714"",""1.49995088577271"",""0.00396254425868392"""
"10041,""829.69744492"",""1.49995124340057"",""0.0039624790661037"""
"10042,""829.7800904"",""1.49995172023773"",""0.00396249396726489"""
"10043,""829.8627283"",""1.49995172023773"",""0.00396240781992674"""
"10044,""829.94535592"",""1.49995243549347"",""0.00396231049671769"""
"10045,""830.02799206"",""1.49995172023773"",""0.0039625633507967"""
"10046,""830.11062988"",""1.4999520778656"",""0.00396253634244204"""
"10047,""830.19326588"",""1.49995231628418"",""0.00396240269765258"""
"10048,""830.27590682"",""1.49995160102844"",""0.00396266579627991"""
"10049,""830.35854496"",""1.4999520778656"",""0.00396273471415043"""
"10050,""830.44118708"",""1.49995195865631"",""0.00396281806752086"""
"10051,""830.5238221"",""1.49995243549347"",""0.00396283809095621"""
"10052,""830.60646928"",""1.49995231628418"",""0.0039628348313272"""
"10053,""830.68910914"",""1.49995243549347"",""0.0039629670791328"""
"10054,""830.77174854"",""1.49995052814484"",""0.00396296475082636"""
"10055,""830.8543857"",""1.49995172023773"",""0.00396255403757095"""
"10056,""830.9370291"",""1.49995124340057"",""0.00396279338747263"""
"10057,""831.01967628"",""1.49995124340057"",""0.00396261783316731"""
"10058,""831.10230716"",""1.49995124340057"",""0.00396245578303933"""
"10059,""831.1849525"",""1.49995088577271"",""0.00396265089511871"""
"10060,""831.26760766"",""1.49994969367981"",""0.00396292842924595"""
"10061,""831.35024212"",""1.49995112419128"",""0.00396271701902151"""
"10062,""831.4328833"",""1.49995088577271"",""0.00396281480789185"""
"10063,""831.51552506"",""1.49995172023773"",""0.00396258011460304"""
"10064,""831.59816552"",""1.49995124340057"",""0.0039626881480217"""
"10065,""831.68080706"",""1.49995028972626"",""0.00396252842620015"""
"10066,""831.7634398"",""1.49995231628418"",""0.00396243203431368"""
"10067,""831.84607934"",""1.4999520778656"",""0.00396238919347525"""
"10068,""831.92871172"",""1.49995291233063"",""0.00396273378282785"""
"10069,""832.01134948"",""1.49995279312134"",""0.0039625521749258"""
"10070,""832.09399098"",""1.49995160102844"",""0.00396265788003802"""
"10071,""832.17664794"",""1.49995124340057"",""0.00396290700882673"""
"10072,""832.25929572"",""1.4999520778656"",""0.00396309699863195"""
"10073,""832.34193874"",""1.49995243549347"",""0.00396307976916432"""
"10074,""832.42459234"",""1.49995279312134"",""0.00396292470395565"""
"10075,""832.50722412"",""1.49995124340057"",""0.00396301364526153"""
"10076,""832.58985826"",""1.49995160102844"",""0.00396286463364959"""
"10077,""832.67250548"",""1.49995243549347"",""0.00396306114271283"""
"10078,""832.75515054"",""1.49995124340057"",""0.00396336428821087"""
"10079,""832.8377804"",""1.49995136260986"",""0.00396331585943699"""
"10080,""832.92042796"",""1.49995243549347"",""0.00396334240213037"""
"10081,""833.00307108"",""1.49995195865631"",""0.00396312586963177"""
"10082,""833.08570246"",""1.49995124340057"",""0.00396288232877851"""
"10083,""833.16835012"",""1.49995112419128"",""0.0039630513638258"""
"10084,""833.250979"",""1.49995160102844"",""0.00396332144737244"""
"10085,""833.33362828"",""1.49995243549347"",""0.00396367302164435"""
"10086,""833.41627356"",""1.49995255470276"",""0.00396379316225648"""
"10087,""833.49892048"",""1.49995172023773"",""0.00396378245204687"""
"10088,""833.58156826"",""1.49995160102844"",""0.0039639757014811"""
"10089,""833.66419954"",""1.4999520778656"",""0.00396459689363837"""
"10090,""833.74682796"",""1.49995291233063"",""0.00396490842103958"""
"10091,""833.82946148"",""1.49995195865631"",""0.00396604323759675"""
"10092,""833.91210432"",""1.49995195865631"",""0.00396769493818283"""
"10093,""833.9947359"",""1.4999520778656"",""0.00396878551691771"""
"10094,""834.07738032"",""1.4999520778656"",""0.00396942067891359"""
"10095,""834.16001382"",""1.4999520778656"",""0.0039683491922915"""
"10096,""834.24265774"",""1.49995195865631"",""0.00396689167246222"""
"10097,""834.32529822"",""1.49995160102844"",""0.00396556407213211"""
"10098,""834.40792762"",""1.49995231628418"",""0.00396476499736309"""
"10099,""834.49056038"",""1.4999520778656"",""0.00396445672959089"""
"10100,""834.5732062"",""1.49995136260986"",""0.00396435242146254"""
"10101,""834.65584282"",""1.49995243549347"",""0.0039644381031394"""
"10102,""834.7384743"",""1.49995040893555"",""0.00396433239802718"""
"10103,""834.82110826"",""1.49995052814484"",""0.00396459875628352"""
"10104,""834.90376224"",""1.49995124340057"",""0.00396442087367177"""
"10105,""834.98639848"",""1.49995136260986"",""0.00396443717181683"""
"10106,""835.06904036"",""1.49995052814484"",""0.00396496942266822"""
"10107,""835.15168334"",""1.49995279312134"",""0.0039650215767324"""
"10108,""835.2343187"",""1.49995136260986"",""0.0039651682600379"""
"10109,""835.31696188"",""1.49995195865631"",""0.00396551797166467"""
"10110,""835.3996008"",""1.49995172023773"",""0.0039662909694016"""
"10111,""835.48224006"",""1.49995195865631"",""0.00396786211058497"""
"10112,""835.5648861"",""1.49995172023773"",""0.00396855967119336"""
"10113,""835.64752834"",""1.49995195865631"",""0.00396786024793983"""
"10114,""835.73016962"",""1.49995124340057"",""0.00396617827937007"""
"10115,""835.81280984"",""1.49995124340057"",""0.00396527862176299"""
"10116,""835.89545448"",""1.49995112419128"",""0.00396481622010469"""
"10117,""835.97809428"",""1.49995195865631"",""0.00396485440433025"""
"10118,""836.06073278"",""1.49995195865631"",""0.00396548071876168"""
"10119,""836.14337488"",""1.49995172023773"",""0.00396583136171103"""
"10120,""836.22600318"",""1.49995255470276"",""0.00396549422293901"""
"10121,""836.30864368"",""1.49995195865631"",""0.00396518688648939"""
"10122,""836.39128398"",""1.49995279312134"",""0.00396499410271645"""
"10123,""836.47393014"",""1.49995255470276"",""0.0039651240222156"""
"10124,""836.55656676"",""1.49995160102844"",""0.00396486790850759"""
"10125,""836.63920392"",""1.49995195865631"",""0.00396505882963538"""
"10126,""836.7218507"",""1.49995231628418"",""0.0039645042270422"""
"10127,""836.80448776"",""1.49995160102844"",""0.00396400038152933"""
"10128,""836.88712338"",""1.49995136260986"",""0.0039639906026423"""
"10129,""836.96977882"",""1.49995243549347"",""0.00396392727270722"""
"10130,""837.0524242"",""1.49995195865631"",""0.00396378757432103"""
"10131,""837.13506186"",""1.49995243549347"",""0.00396414147689939"""
"10132,""837.21769956"",""1.49995172023773"",""0.00396433705464005"""
"10133,""837.30033152"",""1.49995255470276"",""0.00396459782496095"""
"10134,""837.38297604"",""1.49995279312134"",""0.00396466860547662"""
"10135,""837.46560438"",""1.49995255470276"",""0.00396461645141244"""
"10136,""837.54823736"",""1.49995160102844"",""0.00396475242450833"""
"10137,""837.63088132"",""1.49995243549347"",""0.00396481202915311"""
"10138,""837.71352002"",""1.49995338916779"",""0.00396484648808837"""
"10139,""837.79615996"",""1.4999520778656"",""0.00396527908742428"""
"10140,""837.87880066"",""1.49995195865631"",""0.00396502669900656"""
"10141,""837.96144276"",""1.49995195865631"",""0.00396510632708669"""
"10142,""838.0440757"",""1.49995255470276"",""0.00396516732871532"""
"10143,""838.12671606"",""1.4999520778656"",""0.00396504905074835"""
"10144,""838.20934692"",""1.49995243549347"",""0.00396461552008986"""
"10145,""838.29199636"",""1.49995231628418"",""0.00396467978134751"""
"10146,""838.37464026"",""1.49995255470276"",""0.00396495731547475"""
"10147,""838.45728756"",""1.49995231628418"",""0.00396507699042559"""
"10148,""838.53991908"",""1.49995160102844"",""0.00396504113450646"""
"10149,""838.62255262"",""1.49995195865631"",""0.00396502995863557"""
"10150,""838.7051971"",""1.49995243549347"",""0.00396508583799005"""
"10151,""838.78784774"",""1.49995195865631"",""0.00396526232361794"""
"10152,""838.87048778"",""1.49995243549347"",""0.00396527396515012"""
"10153,""838.95312598"",""1.49995255470276"",""0.00396542204543948"""
"10154,""839.03576742"",""1.49995195865631"",""0.00396519107744098"""
"10155,""839.11840412"",""1.49995243549347"",""0.0039654322899878"""
"10156,""839.2010502"",""1.49995172023773"",""0.00396509515121579"""
"10157,""839.28368782"",""1.49995160102844"",""0.00396542670205235"""
"10158,""839.36632296"",""1.49995243549347"",""0.0039653149433434"""
"10159,""839.44896064"",""1.49995231628418"",""0.00396542530506849"""
"10160,""839.53159536"",""1.49995195865631"",""0.00396501505747437"""
"10161,""839.61424144"",""1.49995195865631"",""0.00396479712799191"""
"10162,""839.6968931"",""1.49995255470276"",""0.00396495871245861"""
"10163,""839.77953624"",""1.49995291233063"",""0.00396496010944247"""
"10164,""839.8621772"",""1.4999520778656"",""0.00396467465907335"""
"10165,""839.94482994"",""1.49995315074921"",""0.00396480923518538"""
"10166,""840.0274746"",""1.49995255470276"",""0.00396481668576598"""
"10167,""840.1101029"",""1.49995172023773"",""0.00396476965397596"""
"10168,""840.19274116"",""1.49995172023773"",""0.00396499922499061"""
"10169,""840.2753831"",""1.49995315074921"",""0.00396482227370143"""
"10170,""840.35801352"",""1.49995136260986"",""0.00396490981802344"""
"10171,""840.44064668"",""1.49995291233063"",""0.00396474217996001"""
"10172,""840.52329018"",""1.49995291233063"",""0.00396437663584948"""
"10173,""840.60594332"",""1.49995195865631"",""0.00396465370431542"""
"10174,""840.68857324"",""1.49995291233063"",""0.00396460853517056"""
"10175,""840.77121418"",""1.49995338916779"",""0.00396466627717018"""
"10176,""840.85386012"",""1.49995255470276"",""0.00396427744999528"""
"10177,""840.93650116"",""1.49995243549347"",""0.00396395521238446"""
"10178,""841.01913024"",""1.49995338916779"",""0.00396389421075583"""
"10179,""841.10176508"",""1.49995255470276"",""0.00396414892747998"""
"10180,""841.18440604"",""1.49995231628418"",""0.00396410981193185"""
"10181,""841.26704682"",""1.49995195865631"",""0.00396409630775452"""
"10182,""841.34969046"",""1.49995231628418"",""0.00396438408643007"""
"10183,""841.432322"",""1.49995195865631"",""0.00396445626392961"""
"10184,""841.51496218"",""1.49995231628418"",""0.00396430166438222"""
"10185,""841.59759"",""1.49995279312134"",""0.00396448094397783"""
"10186,""841.68022034"",""1.49995195865631"",""0.00396431609988213"""
"10187,""841.76286224"",""1.49995195865631"",""0.00396460434421897"""
"10188,""841.84549528"",""1.49995243549347"",""0.00396458385512233"""
"10189,""841.92813914"",""1.49995160102844"",""0.00396451773121953"""
"10190,""842.01077178"",""1.49995243549347"",""0.00396474357694387"""
"10191,""842.0934151"",""1.4999532699585"",""0.00396495964378119"""
"10192,""842.17605474"",""1.49995291233063"",""0.00396469328552485"""
"10193,""842.25870066"",""1.49995338916779"",""0.00396451074630022"""
"10194,""842.34134358"",""1.49995195865631"",""0.00396469468250871"""
"10195,""842.42398326"",""1.49995172023773"",""0.00396446138620377"""
"10196,""842.5066187"",""1.49995231628418"",""0.00396470492705703"""
"10197,""842.58924848"",""1.49995160102844"",""0.00396490003913641"""
"10198,""842.67189456"",""1.49995243549347"",""0.00396499922499061"""
"10199,""842.75453916"",""1.49995160102844"",""0.00396524975076318"""
"10200,""842.83716894"",""1.49995195865631"",""0.00396505231037736"""
"10201,""842.91980634"",""1.49995160102844"",""0.00396514311432838"""
"10202,""843.00243796"",""1.49995195865631"",""0.00396518595516682"""
"10203,""843.0850715"",""1.49995291233063"",""0.00396531447768211"""
"10204,""843.16771264"",""1.49995291233063"",""0.00396526418626308"""
"10205,""843.25034862"",""1.49995291233063"",""0.00396545184776187"""
"10206,""843.33298306"",""1.49995279312134"",""0.00396534614264965"""
"10207,""843.41562778"",""1.49995231628418"",""0.00396538758650422"""
"10208,""843.49827446"",""1.49995052814484"",""0.00396523345261812"""
"10209,""843.58092318"",""1.49995160102844"",""0.00396527396515012"""
"10210,""843.66356084"",""1.4999520778656"",""0.00396519294008613"""
"10211,""843.74620916"",""1.49995255470276"",""0.0039650839753449"""
"10212,""843.8288557"",""1.49995279312134"",""0.00396493915468454"""
"10213,""843.91148774"",""1.49995279312134"",""0.00396487722173333"""
"10214,""843.9941223"",""1.49995291233063"",""0.00396488513797522"""
"10215,""844.0767622"",""1.49995243549347"",""0.00396497827023268"""
"10216,""844.15939584"",""1.49995231628418"",""0.00396488141268492"""
"10217,""844.24205286"",""1.49995195865631"",""0.00396508211269975"""
"10218,""844.32468444"",""1.49995160102844"",""0.00396518222987652"""
"10219,""844.40731572"",""1.4999520778656"",""0.00396519107744098"""
"10220,""844.4899576"",""1.49995195865631"",""0.00396517897024751"""
"10221,""844.57259488"",""1.49995172023773"",""0.00396514730527997"""
"10222,""844.65523192"",""1.4999520778656"",""0.00396543648093939"""
"10223,""844.73786804"",""1.49995255470276"",""0.00396543368697166"""
"10224,""844.82050132"",""1.49995172023773"",""0.00396545743569732"""
"10225,""844.90314396"",""1.49995172023773"",""0.00396539317443967"""
"10226,""844.9857745"",""1.49995195865631"",""0.00396519573405385"""
"10227,""845.06841058"",""1.4999520778656"",""0.0039650141261518"""
"10228,""845.1510613"",""1.49995136260986"",""0.00396525952965021"""
"10229,""845.23370784"",""1.49995172023773"",""0.00396507792174816"""
"10230,""845.31634272"",""1.49995088577271"",""0.00396530842408538"""
"10231,""845.39898406"",""1.49995124340057"",""0.00396547093987465"""
"10232,""845.48162758"",""1.49995124340057"",""0.00396539596840739"""
"10233,""845.56427596"",""1.49995088577271"",""0.003965366166085"""
"10234,""845.64692302"",""1.49995160102844"",""0.00396551564335823"""
"10235,""845.72955628"",""1.49995291233063"",""0.00396561063826084"""
"10236,""845.8121971"",""1.49995172023773"",""0.00396557291969657"""
"10237,""845.89484412"",""1.49995124340057"",""0.003965531475842"""
"10238,""845.97748912"",""1.49995243549347"",""0.00396582623943686"""
"10239,""846.06014094"",""1.4999520778656"",""0.00396582763642073"""
"10240,""846.14278308"",""1.4999520778656"",""0.00396569725126028"""
"10241,""846.22541596"",""1.49995279312134"",""0.00396560272201896"""
"10242,""846.30807096"",""1.49995195865631"",""0.00396581506356597"""
"10243,""846.3906988"",""1.4999520778656"",""0.00396592449396849"""
"10244,""846.47332968"",""1.49995028972626"",""0.00396577082574368"""
"10245,""846.55596232"",""1.49995160102844"",""0.00396590493619442"""
"10246,""846.63859148"",""1.49995231628418"",""0.00396578572690487"""
"10247,""846.72122826"",""1.49995160102844"",""0.00396602507680655"""
"10248,""846.80386596"",""1.49995243549347"",""0.00396601669490337"""
"10249,""846.88649368"",""1.4999520778656"",""0.00396577175706625"""
"10250,""846.96912858"",""1.49995231628418"",""0.00396563811227679"""
"10251,""847.05176494"",""1.49995160102844"",""0.00396587839350104"""
"10252,""847.13440524"",""1.49995195865631"",""0.00396614614874125"""
"10253,""847.21705778"",""1.49995195865631"",""0.00396624719724059"""
"10254,""847.29970084"",""1.4999520778656"",""0.00396640039980412"""
"10255,""847.38233212"",""1.4999520778656"",""0.0039660488255322"""
"10256,""847.46497734"",""1.49995195865631"",""0.00396625837311149"""
"10257,""847.54761864"",""1.49995279312134"",""0.00396613217890263"""
"10258,""847.630252"",""1.49995160102844"",""0.00396633427590132"""
"10259,""847.71289732"",""1.49995195865631"",""0.00396624207496643"""
"10260,""847.79553916"",""1.4999520778656"",""0.00396656524389982"""
"10261,""847.87819586"",""1.49995195865631"",""0.0039663789793849"""
"10262,""847.96082634"",""1.49995243549347"",""0.00396620342507958"""
"10263,""848.043466"",""1.49995243549347"",""0.00396629329770803"""
"10264,""848.126111"",""1.49995255470276"",""0.0039663165807724"""
"10265,""848.20874036"",""1.49995291233063"",""0.00396634684875607"""
"10266,""848.29137226"",""1.49995255470276"",""0.00396648282185197"""
"10267,""848.37400578"",""1.49995088577271"",""0.00396646885201335"""
"10268,""848.4566394"",""1.49995160102844"",""0.00396646512672305"""
"10269,""848.53928174"",""1.49995160102844"",""0.00396626768633723"""
"10270,""848.6219231"",""1.49995088577271"",""0.00396641111001372"""
"10271,""848.7045527"",""1.49995291233063"",""0.00396649027243257"""
"10272,""848.78719964"",""1.49995160102844"",""0.0039665806107223"""
"10273,""848.8698316"",""1.4999520778656"",""0.0039663277566433"""
"10274,""848.9524736"",""1.49995088577271"",""0.00396656570956111"""
"10275,""849.03512228"",""1.49995112419128"",""0.00396656757220626"""
"10276,""849.11776008"",""1.49995243549347"",""0.00396635010838509"""
"10277,""849.20039942"",""1.49995172023773"",""0.00396656384691596"""
"10278,""849.28304456"",""1.49995231628418"",""0.00396654382348061"""
"10279,""849.3656749"",""1.49995255470276"",""0.00396618759259582"""
"10280,""849.44831356"",""1.49995231628418"",""0.00396643998101354"""
"10281,""849.53095302"",""1.49995172023773"",""0.00396643532440066"""
